Date,Open,High,Low,Close,Adj Close,Volume
1990-07-06,15.740000,15.740000,15.740000,15.740000,13.361807,0
1990-07-09,15.770000,15.770000,15.770000,15.770000,13.387274,0
1990-07-10,15.760000,15.760000,15.760000,15.760000,13.378786,0
1990-07-11,15.790000,15.790000,15.790000,15.790000,13.404257,0
1990-07-12,15.860000,15.860000,15.860000,15.860000,13.463675,0
1990-07-13,15.920000,15.920000,15.920000,15.920000,13.514612,0
1990-07-16,15.940000,15.940000,15.940000,15.940000,13.531590,0
1990-07-17,15.890000,15.890000,15.890000,15.890000,13.489145,0
1990-07-18,15.900000,15.900000,15.900000,15.900000,13.497634,0
1990-07-19,15.850000,15.850000,15.850000,15.850000,13.455187,0
1990-07-20,15.840000,15.840000,15.840000,15.840000,13.446699,0
1990-07-23,15.660000,15.660000,15.660000,15.660000,13.293896,0
1990-07-24,15.630000,15.630000,15.630000,15.630000,13.268430,0
1990-07-25,15.680000,15.680000,15.680000,15.680000,13.310876,0
1990-07-26,15.650000,15.650000,15.650000,15.650000,13.285408,0
1990-07-27,15.620000,15.620000,15.620000,15.620000,13.259942,0
1990-07-30,15.560000,15.560000,15.560000,15.560000,13.209005,0
1990-07-31,15.560000,15.560000,15.560000,15.560000,13.209005,0
1990-08-01,15.520000,15.520000,15.520000,15.520000,13.175049,0
1990-08-02,15.410000,15.410000,15.410000,15.410000,13.081671,0
1990-08-03,15.220000,15.220000,15.220000,15.220000,12.920378,0
1990-08-06,14.870000,14.870000,14.870000,14.870000,12.623260,0
1990-08-07,14.860000,14.860000,14.860000,14.860000,12.614770,0
1990-08-08,14.900000,14.900000,14.900000,14.900000,12.648728,0
1990-08-09,14.970000,14.970000,14.970000,14.970000,12.708151,0
1990-08-10,14.870000,14.870000,14.870000,14.870000,12.623260,0
1990-08-13,14.840000,14.840000,14.840000,14.840000,12.597795,0
1990-08-14,14.870000,14.870000,14.870000,14.870000,12.623260,0
1990-08-15,14.970000,14.970000,14.970000,14.970000,12.708151,0
1990-08-16,14.820000,14.820000,14.820000,14.820000,12.580813,0
1990-08-17,14.630000,14.630000,14.630000,14.630000,12.419522,0
1990-08-20,14.500000,14.500000,14.500000,14.500000,12.309162,0
1990-08-21,14.290000,14.290000,14.290000,14.290000,12.130892,0
1990-08-22,14.160000,14.160000,14.160000,14.160000,12.020535,0
1990-08-23,13.820000,13.820000,13.820000,13.820000,11.731909,0
1990-08-24,13.890000,13.890000,13.890000,13.890000,11.791331,0
1990-08-27,14.200000,14.200000,14.200000,14.200000,12.054491,0
1990-08-28,14.300000,14.300000,14.300000,14.300000,12.139382,0
1990-08-29,14.310000,14.310000,14.310000,14.310000,12.147873,0
1990-08-30,14.260000,14.260000,14.260000,14.260000,12.105424,0
1990-08-31,14.270000,14.270000,14.270000,14.270000,12.113914,0
1990-09-04,14.240000,14.240000,14.240000,14.240000,12.088448,0
1990-09-05,14.280000,14.280000,14.280000,14.280000,12.122404,0
1990-09-06,14.200000,14.200000,14.200000,14.200000,12.054491,0
1990-09-07,14.190000,14.190000,14.190000,14.190000,12.046001,0
1990-09-10,14.230000,14.230000,14.230000,14.230000,12.079959,0
1990-09-11,14.160000,14.160000,14.160000,14.160000,12.020535,0
1990-09-12,14.170000,14.170000,14.170000,14.170000,12.029024,0
1990-09-13,14.120000,14.120000,14.120000,14.120000,11.986578,0
1990-09-14,14.070000,14.070000,14.070000,14.070000,11.944136,0
1990-09-17,14.060000,14.060000,14.060000,14.060000,11.935643,0
1990-09-18,13.990000,13.990000,13.990000,13.990000,11.876221,0
1990-09-19,13.940000,13.940000,13.940000,13.940000,11.833776,0
1990-09-20,13.780000,13.780000,13.780000,13.780000,11.697949,0
1990-09-21,13.680000,13.680000,13.680000,13.680000,11.613060,0
1990-09-24,13.550000,13.550000,13.550000,13.550000,11.502700,0
1990-09-25,13.570000,13.570000,13.570000,13.570000,11.519677,0
1990-09-26,13.440000,13.440000,13.440000,13.440000,11.409320,0
1990-09-27,13.270000,13.270000,13.270000,13.270000,11.265009,0
1990-09-28,13.260000,13.260000,13.260000,13.260000,11.256519,0
1990-10-01,13.430000,13.430000,13.430000,13.430000,11.400829,0
1990-10-02,13.550000,13.550000,13.550000,13.550000,11.502700,0
1990-10-03,13.510000,13.510000,13.510000,13.510000,11.468744,0
1990-10-04,13.500000,13.500000,13.500000,13.500000,11.460255,0
1990-10-05,13.490000,13.490000,13.490000,13.490000,11.451764,0
1990-10-08,13.600000,13.600000,13.600000,13.600000,11.545146,0
1990-10-09,13.470000,13.470000,13.470000,13.470000,11.434789,0
1990-10-10,13.340000,13.340000,13.340000,13.340000,11.324430,0
1990-10-11,13.170000,13.170000,13.170000,13.170000,11.180119,0
1990-10-12,13.210000,13.210000,13.210000,13.210000,11.214071,0
1990-10-15,13.230000,13.230000,13.230000,13.230000,11.231050,0
1990-10-16,13.210000,13.210000,13.210000,13.210000,11.214071,0
1990-10-17,13.250000,13.250000,13.250000,13.250000,11.248032,0
1990-10-18,13.370000,13.370000,13.370000,13.370000,11.349897,0
1990-10-19,13.460000,13.460000,13.460000,13.460000,11.426298,0
1990-10-22,13.530000,13.530000,13.530000,13.530000,11.485723,0
1990-10-23,13.530000,13.530000,13.530000,13.530000,11.485723,0
1990-10-24,13.580000,13.580000,13.580000,13.580000,11.528168,0
1990-10-25,13.590000,13.590000,13.590000,13.590000,11.536657,0
1990-10-26,13.450000,13.450000,13.450000,13.450000,11.417809,0
1990-10-29,13.360000,13.360000,13.360000,13.360000,11.341408,0
1990-10-30,13.300000,13.300000,13.300000,13.300000,11.290474,0
1990-10-31,13.260000,13.260000,13.260000,13.260000,11.256519,0
1990-11-01,13.240000,13.240000,13.240000,13.240000,11.239539,0
1990-11-02,13.360000,13.360000,13.360000,13.360000,11.341408,0
1990-11-05,13.500000,13.500000,13.500000,13.500000,11.460255,0
1990-11-06,13.490000,13.490000,13.490000,13.490000,11.451764,0
1990-11-07,13.400000,13.400000,13.400000,13.400000,11.375364,0
1990-11-08,13.390000,13.390000,13.390000,13.390000,11.366875,0
1990-11-09,13.490000,13.490000,13.490000,13.490000,11.451764,0
1990-11-12,13.670000,13.670000,13.670000,13.670000,11.604568,0
1990-11-13,13.780000,13.780000,13.780000,13.780000,11.697949,0
1990-11-14,13.940000,13.940000,13.940000,13.940000,11.833776,0
1990-11-15,13.860000,13.860000,13.860000,13.860000,11.765863,0
1990-11-16,13.850000,13.850000,13.850000,13.850000,11.757374,0
1990-11-19,13.880000,13.880000,13.880000,13.880000,11.782843,0
1990-11-20,13.850000,13.850000,13.850000,13.850000,11.757374,0
1990-11-21,13.840000,13.840000,13.840000,13.840000,11.748883,0
1990-11-23,13.840000,13.840000,13.840000,13.840000,11.748883,0
1990-11-26,13.820000,13.820000,13.820000,13.820000,11.731909,0
1990-11-27,13.960000,13.960000,13.960000,13.960000,11.850753,0
1990-11-28,13.980000,13.980000,13.980000,13.980000,11.867729,0
1990-11-29,13.980000,13.980000,13.980000,13.980000,11.867729,0
1990-11-30,14.060000,14.060000,14.060000,14.060000,11.935643,0
1990-12-03,14.140000,14.140000,14.140000,14.140000,12.003556,0
1990-12-04,14.160000,14.160000,14.160000,14.160000,12.020535,0
1990-12-05,14.330000,14.330000,14.330000,14.330000,12.164848,0
1990-12-06,14.430000,14.430000,14.430000,14.430000,12.249740,0
1990-12-07,14.460000,14.460000,14.460000,14.460000,12.275205,0
1990-12-10,14.470000,14.470000,14.470000,14.470000,12.283696,0
1990-12-11,14.400000,14.400000,14.400000,14.400000,12.224270,0
1990-12-12,14.470000,14.470000,14.470000,14.470000,12.283696,0
1990-12-13,14.470000,14.470000,14.470000,14.470000,12.283696,0
1990-12-14,14.060000,14.060000,14.060000,14.060000,12.231499,0
1990-12-17,13.940000,13.940000,13.940000,13.940000,12.127105,0
1990-12-18,14.020000,14.020000,14.020000,14.020000,12.196703,0
1990-12-19,14.050000,14.050000,14.050000,14.050000,12.222798,0
1990-12-20,14.040000,14.040000,14.040000,14.040000,12.214100,0
1990-12-21,14.040000,14.040000,14.040000,14.040000,12.214100,0
1990-12-24,14.000000,14.000000,14.000000,14.000000,12.179301,0
1990-12-26,14.010000,14.010000,14.010000,14.010000,12.188001,0
1990-12-27,14.000000,14.000000,14.000000,14.000000,12.179301,0
1990-12-28,14.050000,14.050000,14.050000,14.050000,12.222798,0
1990-12-31,14.160000,14.160000,14.160000,14.160000,12.318496,0
1991-01-02,14.120000,14.120000,14.120000,14.120000,12.283696,0
1991-01-03,13.980000,13.980000,13.980000,13.980000,12.161901,0
1991-01-04,13.940000,13.940000,13.940000,13.940000,12.127105,0
1991-01-07,13.720000,13.720000,13.720000,13.720000,11.935719,0
1991-01-08,13.590000,13.590000,13.590000,13.590000,11.822621,0
1991-01-09,13.540000,13.540000,13.540000,13.540000,11.779122,0
1991-01-10,13.590000,13.590000,13.590000,13.590000,11.822621,0
1991-01-11,13.620000,13.620000,13.620000,13.620000,11.848721,0
1991-01-14,13.440000,13.440000,13.440000,13.440000,11.692129,0
1991-01-15,13.420000,13.420000,13.420000,13.420000,11.674732,0
1991-01-16,13.560000,13.560000,13.560000,13.560000,11.796526,0
1991-01-17,13.890000,13.890000,13.890000,13.890000,12.083609,0
1991-01-18,13.890000,13.890000,13.890000,13.890000,12.083609,0
1991-01-21,13.940000,13.940000,13.940000,13.940000,12.127105,0
1991-01-22,13.920000,13.920000,13.920000,13.920000,12.109706,0
1991-01-23,13.950000,13.950000,13.950000,13.950000,12.135806,0
1991-01-24,14.150000,14.150000,14.150000,14.150000,12.309795,0
1991-01-25,14.280000,14.280000,14.280000,14.280000,12.422888,0
1991-01-28,14.370000,14.370000,14.370000,14.370000,12.501183,0
1991-01-29,14.450000,14.450000,14.450000,14.450000,12.570780,0
1991-01-30,14.680000,14.680000,14.680000,14.680000,12.770871,0
1991-01-31,14.790000,14.790000,14.790000,14.790000,12.866563,0
1991-02-01,14.890000,14.890000,14.890000,14.890000,12.953558,0
1991-02-04,15.070000,15.070000,15.070000,15.070000,13.110148,0
1991-02-05,15.280000,15.280000,15.280000,15.280000,13.292838,0
1991-02-06,15.490000,15.490000,15.490000,15.490000,13.475527,0
1991-02-07,15.460000,15.460000,15.460000,15.460000,13.449431,0
1991-02-08,15.500000,15.500000,15.500000,15.500000,13.484227,0
1991-02-11,15.650000,15.650000,15.650000,15.650000,13.614721,0
1991-02-12,15.590000,15.590000,15.590000,15.590000,13.562525,0
1991-02-13,15.700000,15.700000,15.700000,15.700000,13.658216,0
1991-02-14,15.660000,15.660000,15.660000,15.660000,13.623418,0
1991-02-15,15.770000,15.770000,15.770000,15.770000,13.719114,0
1991-02-19,15.810000,15.810000,15.810000,15.810000,13.753911,0
1991-02-20,15.700000,15.700000,15.700000,15.700000,13.658216,0
1991-02-21,15.710000,15.710000,15.710000,15.710000,13.666919,0
1991-02-22,15.760000,15.760000,15.760000,15.760000,13.710414,0
1991-02-25,15.860000,15.860000,15.860000,15.860000,13.797408,0
1991-02-26,15.750000,15.750000,15.750000,15.750000,13.701716,0
1991-02-27,15.860000,15.860000,15.860000,15.860000,13.797408,0
1991-02-28,15.960000,15.960000,15.960000,15.960000,13.884406,0
1991-03-01,16.000000,16.000000,16.000000,16.000000,13.919204,0
1991-03-04,16.100000,16.100000,16.100000,16.100000,14.006199,0
1991-03-05,16.410000,16.410000,16.410000,16.410000,14.275885,0
1991-03-06,16.469999,16.469999,16.469999,16.469999,14.328077,0
1991-03-07,16.510000,16.510000,16.510000,16.510000,14.362879,0
1991-03-08,16.530001,16.530001,16.530001,16.530001,14.380277,0
1991-03-11,16.400000,16.400000,16.400000,16.400000,14.267179,0
1991-03-12,16.230000,16.230000,16.230000,16.230000,14.119291,0
1991-03-13,16.299999,16.299999,16.299999,16.299999,14.180187,0
1991-03-14,16.350000,16.350000,16.350000,16.350000,14.223684,0
1991-03-15,16.309999,16.309999,16.309999,16.309999,14.188885,0
1991-03-18,16.270000,16.270000,16.270000,16.270000,14.154091,0
1991-03-19,16.150000,16.150000,16.150000,16.150000,14.049695,0
1991-03-20,16.180000,16.180000,16.180000,16.180000,14.075795,0
1991-03-21,16.230000,16.230000,16.230000,16.230000,14.119291,0
1991-03-22,16.219999,16.219999,16.219999,16.219999,14.110590,0
1991-03-25,16.270000,16.270000,16.270000,16.270000,14.154091,0
1991-03-26,16.389999,16.389999,16.389999,16.389999,14.258483,0
1991-03-27,16.459999,16.459999,16.459999,16.459999,14.319381,0
1991-03-28,16.530001,16.530001,16.530001,16.530001,14.380277,0
1991-04-01,16.540001,16.540001,16.540001,16.540001,14.388976,0
1991-04-02,16.760000,16.760000,16.760000,16.760000,14.580367,0
1991-04-03,16.969999,16.969999,16.969999,16.969999,14.763055,0
1991-04-04,17.059999,17.059999,17.059999,17.059999,14.841351,0
1991-04-05,17.049999,17.049999,17.049999,17.049999,14.832649,0
1991-04-08,17.020000,17.020000,17.020000,17.020000,14.806553,0
1991-04-09,16.980000,16.980000,16.980000,16.980000,14.771751,0
1991-04-10,16.889999,16.889999,16.889999,16.889999,14.693460,0
1991-04-11,17.040001,17.040001,17.040001,17.040001,14.823947,0
1991-04-12,17.129999,17.129999,17.129999,17.129999,14.902246,0
1991-04-15,17.150000,17.150000,17.150000,17.150000,14.919641,0
1991-04-16,17.290001,17.290001,17.290001,17.290001,15.041439,0
1991-04-17,17.459999,17.459999,17.459999,17.459999,15.189329,0
1991-04-18,17.410000,17.410000,17.410000,17.410000,15.145833,0
1991-04-19,17.250000,17.250000,17.250000,17.250000,15.006638,0
1991-04-22,16.980000,16.980000,16.980000,16.980000,14.771751,0
1991-04-23,17.010000,17.010000,17.010000,17.010000,14.797853,0
1991-04-24,17.030001,17.030001,17.030001,17.030001,14.815253,0
1991-04-25,16.959999,16.959999,16.959999,16.959999,14.754354,0
1991-04-26,16.889999,16.889999,16.889999,16.889999,14.693460,0
1991-04-29,16.780001,16.780001,16.780001,16.780001,14.597762,0
1991-04-30,16.690001,16.690001,16.690001,16.690001,14.519467,0
1991-05-01,16.809999,16.809999,16.809999,16.809999,14.623860,0
1991-05-02,16.920000,16.920000,16.920000,16.920000,14.719554,0
1991-05-03,16.920000,16.920000,16.920000,16.920000,14.719554,0
1991-05-06,16.889999,16.889999,16.889999,16.889999,14.693460,0
1991-05-07,16.900000,16.900000,16.900000,16.900000,14.702157,0
1991-05-08,16.959999,16.959999,16.959999,16.959999,14.754354,0
1991-05-09,17.070000,17.070000,17.070000,17.070000,14.850049,0
1991-05-10,17.030001,17.030001,17.030001,17.030001,14.815253,0
1991-05-13,17.020000,17.020000,17.020000,17.020000,14.806553,0
1991-05-14,16.900000,16.900000,16.900000,16.900000,14.702157,0
1991-05-15,16.690001,16.690001,16.690001,16.690001,14.519467,0
1991-05-16,16.740000,16.740000,16.740000,16.740000,14.562965,0
1991-05-17,16.709999,16.709999,16.709999,16.709999,14.536865,0
1991-05-20,16.719999,16.719999,16.719999,16.719999,14.545566,0
1991-05-21,16.770000,16.770000,16.770000,16.770000,14.589068,0
1991-05-22,16.809999,16.809999,16.809999,16.809999,14.623860,0
1991-05-23,16.850000,16.850000,16.850000,16.850000,14.658659,0
1991-05-24,16.889999,16.889999,16.889999,16.889999,14.693460,0
1991-05-28,16.959999,16.959999,16.959999,16.959999,14.754354,0
1991-05-29,17.080000,17.080000,17.080000,17.080000,14.858749,0
1991-05-30,17.180000,17.180000,17.180000,17.180000,14.945748,0
1991-05-31,17.219999,17.219999,17.219999,17.219999,15.024270,0
1991-06-03,17.270000,17.270000,17.270000,17.270000,15.067893,0
1991-06-04,17.270000,17.270000,17.270000,17.270000,15.067893,0
1991-06-05,17.240000,17.240000,17.240000,17.240000,15.041719,0
1991-06-06,17.170000,17.170000,17.170000,17.170000,14.980644,0
1991-06-07,17.040001,17.040001,17.040001,17.040001,14.867217,0
1991-06-10,16.920000,16.920000,16.920000,16.920000,14.762520,0
1991-06-11,16.950001,16.950001,16.950001,16.950001,14.788695,0
1991-06-12,16.780001,16.780001,16.780001,16.780001,14.640372,0
1991-06-13,16.780001,16.780001,16.780001,16.780001,14.640372,0
1991-06-14,16.850000,16.850000,16.850000,16.850000,14.701445,0
1991-06-17,16.830000,16.830000,16.830000,16.830000,14.683999,0
1991-06-18,16.790001,16.790001,16.790001,16.790001,14.649099,0
1991-06-19,16.660000,16.660000,16.660000,16.660000,14.535673,0
1991-06-20,16.650000,16.650000,16.650000,16.650000,14.526951,0
1991-06-21,16.680000,16.680000,16.680000,16.680000,14.553123,0
1991-06-24,16.490000,16.490000,16.490000,16.490000,14.387353,0
1991-06-25,16.350000,16.350000,16.350000,16.350000,14.265203,0
1991-06-26,16.280001,16.280001,16.280001,16.280001,14.204128,0
1991-06-27,16.350000,16.350000,16.350000,16.350000,14.265203,0
1991-06-28,16.350000,16.350000,16.350000,16.350000,14.265203,0
1991-07-01,16.490000,16.490000,16.490000,16.490000,14.387353,0
1991-07-02,16.520000,16.520000,16.520000,16.520000,14.413528,0
1991-07-03,16.430000,16.430000,16.430000,16.430000,14.335001,0
1991-07-05,16.450001,16.450001,16.450001,16.450001,14.352453,0
1991-07-08,16.469999,16.469999,16.469999,16.469999,14.369901,0
1991-07-09,16.520000,16.520000,16.520000,16.520000,14.413528,0
1991-07-10,16.590000,16.590000,16.590000,16.590000,14.474600,0
1991-07-11,16.610001,16.610001,16.610001,16.610001,14.492053,0
1991-07-12,16.709999,16.709999,16.709999,16.709999,14.579298,0
1991-07-15,16.790001,16.790001,16.790001,16.790001,14.649099,0
1991-07-16,16.799999,16.799999,16.799999,16.799999,14.657821,0
1991-07-17,16.840000,16.840000,16.840000,16.840000,14.692719,0
1991-07-18,16.879999,16.879999,16.879999,16.879999,14.727622,0
1991-07-19,16.980000,16.980000,16.980000,16.980000,14.814868,0
1991-07-22,16.969999,16.969999,16.969999,16.969999,14.806146,0
1991-07-23,16.850000,16.850000,16.850000,16.850000,14.701445,0
1991-07-24,16.820000,16.820000,16.820000,16.820000,14.675274,0
1991-07-25,16.850000,16.850000,16.850000,16.850000,14.701445,0
1991-07-26,16.870001,16.870001,16.870001,16.870001,14.718898,0
1991-07-29,16.840000,16.840000,16.840000,16.840000,14.692719,0
1991-07-30,16.930000,16.930000,16.930000,16.930000,14.771248,0
1991-07-31,17.030001,17.030001,17.030001,17.030001,14.858498,0
1991-08-01,17.049999,17.049999,17.049999,17.049999,14.875942,0
1991-08-02,17.120001,17.120001,17.120001,17.120001,14.937019,0
1991-08-05,17.120001,17.120001,17.120001,17.120001,14.937019,0
1991-08-06,17.150000,17.150000,17.150000,17.150000,14.963189,0
1991-08-07,17.180000,17.180000,17.180000,17.180000,14.989372,0
1991-08-08,17.129999,17.129999,17.129999,17.129999,14.945745,0
1991-08-09,17.090000,17.090000,17.090000,17.090000,14.910846,0
1991-08-12,17.080000,17.080000,17.080000,17.080000,14.902120,0
1991-08-13,17.070000,17.070000,17.070000,17.070000,14.893395,0
1991-08-14,17.139999,17.139999,17.139999,17.139999,14.954470,0
1991-08-15,17.090000,17.090000,17.090000,17.090000,14.910846,0
1991-08-16,17.000000,17.000000,17.000000,17.000000,14.832319,0
1991-08-19,16.400000,16.400000,16.400000,16.400000,14.308825,0
1991-08-20,16.500000,16.500000,16.500000,16.500000,14.396075,0
1991-08-21,16.959999,16.959999,16.959999,16.959999,14.797421,0
1991-08-22,17.139999,17.139999,17.139999,17.139999,14.954470,0
1991-08-23,17.200001,17.200001,17.200001,17.200001,15.006821,0
1991-08-26,17.240000,17.240000,17.240000,17.240000,15.041719,0
1991-08-27,17.250000,17.250000,17.250000,17.250000,15.050440,0
1991-08-28,17.340000,17.340000,17.340000,17.340000,15.128969,0
1991-08-29,17.410000,17.410000,17.410000,17.410000,15.190042,0
1991-08-30,17.440001,17.440001,17.440001,17.440001,15.216218,0
1991-09-03,17.440001,17.440001,17.440001,17.440001,15.216218,0
1991-09-04,17.350000,17.350000,17.350000,17.350000,15.137691,0
1991-09-05,17.360001,17.360001,17.360001,17.360001,15.146418,0
1991-09-06,17.350000,17.350000,17.350000,17.350000,15.137691,0
1991-09-09,17.340000,17.340000,17.340000,17.340000,15.128969,0
1991-09-10,17.219999,17.219999,17.219999,17.219999,15.024270,0
1991-09-11,17.190001,17.190001,17.190001,17.190001,14.998096,0
1991-09-12,17.309999,17.309999,17.309999,17.309999,15.102798,0
1991-09-13,17.290001,17.290001,17.290001,17.290001,15.085342,0
1991-09-16,17.260000,17.260000,17.260000,17.260000,15.059168,0
1991-09-17,17.240000,17.240000,17.240000,17.240000,15.041719,0
1991-09-18,17.230000,17.230000,17.230000,17.230000,15.032992,0
1991-09-19,17.270000,17.270000,17.270000,17.270000,15.067893,0
1991-09-20,17.430000,17.430000,17.430000,17.430000,15.207492,0
1991-09-23,17.420000,17.420000,17.420000,17.420000,15.198766,0
1991-09-24,17.580000,17.580000,17.580000,17.580000,15.338367,0
1991-09-25,17.540001,17.540001,17.540001,17.540001,15.303464,0
1991-09-26,17.510000,17.510000,17.510000,17.510000,15.277291,0
1991-09-27,17.490000,17.490000,17.490000,17.490000,15.259839,0
1991-09-30,17.600000,17.600000,17.600000,17.600000,15.355812,0
1991-10-01,17.660000,17.660000,17.660000,17.660000,15.408162,0
1991-10-02,17.650000,17.650000,17.650000,17.650000,15.399435,0
1991-10-03,17.570000,17.570000,17.570000,17.570000,15.329635,0
1991-10-04,17.530001,17.530001,17.530001,17.530001,15.294741,0
1991-10-07,17.410000,17.410000,17.410000,17.410000,15.190042,0
1991-10-08,17.379999,17.379999,17.379999,17.379999,15.163867,0
1991-10-09,17.340000,17.340000,17.340000,17.340000,15.128969,0
1991-10-10,17.350000,17.350000,17.350000,17.350000,15.137691,0
1991-10-11,17.410000,17.410000,17.410000,17.410000,15.190042,0
1991-10-14,17.500000,17.500000,17.500000,17.500000,15.268567,0
1991-10-15,17.650000,17.650000,17.650000,17.650000,15.399435,0
1991-10-16,17.840000,17.840000,17.840000,17.840000,15.565211,0
1991-10-17,17.850000,17.850000,17.850000,17.850000,15.573936,0
1991-10-18,17.920000,17.920000,17.920000,17.920000,15.635007,0
1991-10-21,17.889999,17.889999,17.889999,17.889999,15.608833,0
1991-10-22,17.879999,17.879999,17.879999,17.879999,15.600106,0
1991-10-23,17.870001,17.870001,17.870001,17.870001,15.591387,0
1991-10-24,17.790001,17.790001,17.790001,17.790001,15.521589,0
1991-10-25,17.770000,17.770000,17.770000,17.770000,15.504136,0
1991-10-28,17.809999,17.809999,17.809999,17.809999,15.539035,0
1991-10-29,17.959999,17.959999,17.959999,17.959999,15.669911,0
1991-10-30,18.110001,18.110001,18.110001,18.110001,15.800784,0
1991-10-31,18.219999,18.219999,18.219999,18.219999,15.896758,0
1991-11-01,18.190001,18.190001,18.190001,18.190001,15.870585,0
1991-11-04,18.190001,18.190001,18.190001,18.190001,15.870585,0
1991-11-05,18.170000,18.170000,18.170000,18.170000,15.853136,0
1991-11-06,18.180000,18.180000,18.180000,18.180000,15.861862,0
1991-11-07,18.290001,18.290001,18.290001,18.290001,15.957834,0
1991-11-08,18.370001,18.370001,18.370001,18.370001,16.027630,0
1991-11-11,18.410000,18.410000,18.410000,18.410000,16.062534,0
1991-11-12,18.480000,18.480000,18.480000,18.480000,16.123608,0
1991-11-13,18.450001,18.450001,18.450001,18.450001,16.097433,0
1991-11-14,18.469999,18.469999,18.469999,18.469999,16.114880,0
1991-11-15,18.160000,18.160000,18.160000,18.160000,15.844407,0
1991-11-18,18.150000,18.150000,18.150000,18.150000,15.835680,0
1991-11-19,17.940001,17.940001,17.940001,17.940001,15.652458,0
1991-11-20,17.930000,17.930000,17.930000,17.930000,15.643734,0
1991-11-21,17.969999,17.969999,17.969999,17.969999,15.678638,0
1991-11-22,17.900000,17.900000,17.900000,17.900000,15.617556,0
1991-11-25,17.830000,17.830000,17.830000,17.830000,15.556487,0
1991-11-26,17.820000,17.820000,17.820000,17.820000,15.547759,0
1991-11-27,17.780001,17.780001,17.780001,17.780001,15.512862,0
1991-11-29,17.780001,17.780001,17.780001,17.780001,15.512862,0
1991-12-02,17.809999,17.809999,17.809999,17.809999,15.539035,0
1991-12-03,17.860001,17.860001,17.860001,17.860001,15.582663,0
1991-12-04,17.889999,17.889999,17.889999,17.889999,15.608833,0
1991-12-05,17.860001,17.860001,17.860001,17.860001,15.582663,0
1991-12-06,17.870001,17.870001,17.870001,17.870001,15.591387,0
1991-12-09,17.780001,17.780001,17.780001,17.780001,15.512862,0
1991-12-10,17.709999,17.709999,17.709999,17.709999,15.451784,0
